RPM_Reduction_Percent,Actual_RPM,Current_A,Ambient_Temperature_C,Ambient_Humidity_Percent,Motor_Temperature_C,Vibration_g,Health_Score,Fault_Type,Maintenance_Needed
1.89194046,915.79,0.167029333,28.65505296,51.18,31.07144572,0.31267037,83.93,Normal,No
13.10020867,832.81,0.200142467,30.69961909,51.88,33.52677693,0.202365727,91.51,Normal,No
3.14183442,896.25,0.115433309,26.4112116,63.96,47.36752953,0.317691978,100,Normal,No
1.720618797,971.79,0.220987955,29.61553158,54.28,36.79730562,0.331025585,100,Normal,No
34.59495513,652.25,0.333087691,29.54766075,66.86,48.59125698,0.542508361,80.01,Normal,No
14.14640597,863.1,0.164527677,22.16279379,51.27,30.27465943,0.209719796,87.44,Normal,No
21.25753341,789.89,0.271425156,29.46154602,55.26,37.07528163,0.264767987,77.73,Normal,No
0,984.7,0.25187633,31.61126851,52.5,33.39537675,0.29673754,98.94,Overload,Yes
19.97903662,792.59,0.207616339,30.90377054,56.13,45.29147321,0.188924246,89.86,Normal,No
5.250213326,887.6,0.085368953,25.21584605,57.93,53.33745542,0.32223299,88.18,Normal,No
8.282915901,971.65,0.238575962,26.3834296,63.41,51.92839707,0.121239925,86.7,Normal,No
0,990.58,0.152033704,28.49434072,52.22,45.24528408,0.012200413,99.33,Normal,No
41.27445552,567.68,0.419756328,36.66786468,66.16,57.91695112,0.491972243,67.16,Overload,Yes
21.16576131,851.94,0.544306136,42.94534186,49.61,78.43162324,0.266582628,76.33,Overheating,Yes
0,952,0.254691583,27.03173369,63.42,32.62820364,0.367553247,84.45,Normal,No
0,997.06,0.275051083,23.55931373,60.02,33.32342541,0.257431394,100,Normal,No
25.4151187,701.97,0.359620423,23.69315802,60.62,52.05003645,0.135303718,78.67,Normal,No
4.198514473,955.29,0.253072099,22.99769009,53.68,42.21356547,0.123440055,96.14,Normal,No
26.00652652,757.2,0.159006191,29.44275431,58.49,36.16479763,0.189837304,80.66,Normal,No
19.22870187,837.35,0.325836736,26.7202792,63.52,51.66699846,0.151660009,83.93,Normal,No
40.16798127,701.16,0.432471661,33.82001899,46.1,50.81046271,0.333350853,80.73,Mechanical_Vibration,Yes
16.36227018,746.42,0.374713639,27.61160567,55.96,47.59790463,0.154525897,92.28,Normal,No
15.29494236,871.36,0.099507313,22.00075933,58.88,30.98306968,0.079158702,97.85,Normal,No
18.08147771,796.92,0.273651798,28.80446322,60.74,47.25056101,0.111734414,86.46,Normal,No
0,990.41,0.280807973,29.69204001,57.51,37.01248215,0.14254951,89.72,Normal,No
32.91091149,646.08,0.415073937,27.69064348,64.24,54.31569817,0.368486334,70.19,Normal,No
9.304921317,870.59,0.179316817,26.7774477,64.47,32.52757576,0.029552037,100,Normal,No
19.98809934,867.53,0.235324826,24.72161858,51.4,49.1026953,0.264749285,85.78,Normal,No
35.61918931,677.5,0.463456745,21.22310668,71.43,47.76559399,0.586914744,75.46,Overload,Yes
17.04278391,830.47,0.20940122,28.91354909,55.16,35.41300933,0.308256593,95.31,Normal,No
40.07406301,653.29,0.370517846,20.15464661,45.78,55.61919857,0.266686873,79.83,Overload,Yes
14.96988414,789.8,0.047221237,24.20545123,53.56,39.33153371,0.161978722,91.61,Normal,No
0.257179475,944.19,0.298719645,25.28165852,64.78,45.63039682,0.297536365,94.43,Normal,No
9.998129071,812.94,0.309261107,22.69953439,51.44,42.68049867,0.325261995,83.54,Normal,No
30.11234184,670.88,0.345614465,22.8414291,65.25,43.05762428,0.359041987,71.32,Normal,No
28.99679411,716.54,0.398218221,22.11908558,63.11,43.06097828,0.797252759,83.36,Normal,No
38.95143431,614.64,0.392000241,22.12007139,67.25,46.08694149,0.536475678,71.55,Overload,Yes
17.79736764,827.97,0.117078868,22.81039744,53.71,47.40995213,0.151091361,87.39,Normal,No
32.73577268,616.23,0.37046477,31.34833669,47.19,52.66312406,0.292922386,77.29,Normal,No
18.83261897,843.82,0.140461297,25.74195819,51.54,45.08070956,0.174260485,85.1,Normal,No
7.178510073,937.76,0.125986458,25.68214543,50.39,36.68628037,0.254989399,99.34,Normal,No
33.66221713,692.71,0.468401411,36.16265892,65.77,63.19208526,0.424417252,75.63,Overload,Yes
0.97895129,914.52,0.317195269,20.80520899,58.72,44.13453466,0.113735432,90.14,Normal,No
17.55596344,836.93,0.20749193,20.46556758,64.05,34.24868867,0.046374866,83.76,Normal,No
0,990.54,0.092060199,31.1726575,54.73,31.43652489,0.129440378,98.89,Normal,No
19.77070699,786.36,0.102199836,20.09392765,53.35,31.76364174,0.083750147,77.22,Normal,No
7.887459595,942.52,0.179862345,25.04288343,64.11,51.55663983,0.241121749,90.62,Normal,No
9.894374425,904.71,0.191353556,27.59893039,56.77,50.87668978,0.309890569,95.84,Normal,No
10.61384008,859.83,0.079732972,24.34773455,56.2,38.50690418,0.294639803,92.05,Normal,No
28.25509262,717.74,0.502393096,41.53356621,48.41,80.7209221,0.363278195,79.2,Overheating,Yes
16.56385874,773.1,0.272204316,36.36051853,63.44,62.36083753,0.489997468,73.1,Normal,No
4.941069584,996.59,0.148387607,26.69182199,61.85,39.04946484,0.180800478,100,Normal,No
9.438863922,897.37,0.127364525,22.34308504,52.95,33.00279311,0.066419324,100,Normal,No
20.15419978,843.19,0.193897642,30.79587584,52.91,36.35347342,0.112871559,92.71,Normal,No
18.87387325,790.2,0.048766653,29.58167937,63.38,45.02755529,0.107608088,87.3,Normal,No
7.585696046,903.24,0.21857451,20.80224085,50.81,44.50586384,0.281866329,84.92,Normal,No
23.51325285,734.3,0.430481511,26.57136615,54.85,49.08491039,0.215673062,81.41,Normal,No
16.09469573,874.11,0.297323598,24.28607027,57.36,49.38499436,0.319968803,91.82,Normal,No
3.602275371,935.58,0.268141134,25.12118085,53.32,38.76532293,0.344339616,82.27,Normal,No
27.37838173,751.98,0.091370646,29.43978628,55.92,42.85299062,0.249900015,86.61,Normal,No
11.91019041,865.63,0.080236895,19.92507761,53.67,48.11295255,0.031979438,97.12,Normal,No
18.5361468,735.62,0.517598274,42.77798355,41.25,66.87117843,0.607125148,79.6,Overheating,Yes
51.84874373,458.66,0.438606992,35.04951349,50.07,65.43139184,0.718346297,69.19,Overload,Yes
3.713567143,915.7,0.1218227,21.38870178,57.65,41.97705574,0.156224074,85.5,Normal,No
34.67561089,654.59,0.406208952,38.44660398,49.92,53.53463541,0.455168655,82.19,Normal,No
13.45836906,817.78,0.252204541,23.61908169,64.25,33.91917998,0.19935768,90.46,Normal,No
49.4539004,542.49,0.48598909,41.27428819,64.11,66.79121851,0.185117636,64.41,Overload,Yes
32.23569656,674.03,0.173996376,26.49611917,62.95,40.8430461,0.446640905,81.81,Normal,No
9.799616021,894.92,0.309851399,31.47480858,59.56,30.97778499,0.220182312,78.21,Normal,No
6.463568551,961.56,0.234304393,28.68633567,60.98,48.75850951,0.044022211,95.14,Normal,No
21.06562774,827.93,0.088232345,26.41236576,61.73,50.74411488,0.187054637,86.93,Normal,No
20.88960499,790.34,0.225316356,23.29498035,54.11,37.74561797,0.028446638,82.31,Normal,No
25.0551988,718.57,0.414965721,35.12475705,47.61,61.65870672,0.318436127,76.4,Normal,No
15.96412154,769.36,0.190027492,24.56670526,61.35,35.76184554,0.204366948,85.85,Mechanical_Vibration,Yes
18.24580097,790.15,0.145344014,28.44583741,53.32,48.05921185,0.242582304,83.59,Normal,No
42.24115101,552.91,0.366434712,37.92363763,59.94,63.21067132,0.683058265,55.84,Overload,Yes
68.47822981,319.47,0.718559583,49.32500476,41.38,95.6828957,1.115374027,35.71,Critical_Fault,Yes
14.67941248,839.45,0.045035821,22.22301599,61.92,32.12129148,0.130916779,92.27,Normal,No
11.41173189,913.38,0.306200434,31.83210319,54.02,31.47061584,0.305448199,86.14,Normal,No
0.068066915,974.81,0.211938373,20.83597441,63.05,32.73094614,0.11223043,100,Normal,No
23.78183533,759.93,0.192363015,31.11940588,55.96,38.14705481,0.192628165,83.79,Normal,No
36.80594977,679.27,0.529250693,35.97066712,68.2,69.20209434,0.465007037,66.86,Overload,Yes
13.39730086,879.72,0.140314021,24.97067281,58.56,40.01647153,0.153018251,88.52,Normal,No
16.90984983,828.53,0.241077641,22.0729175,59.14,41.4168458,0.095844537,88.16,Normal,No
5.432222232,921.55,0.046590868,23.02498374,51.58,50.57916781,0.226750964,92.8,Normal,No
15.70707441,817.58,0.08917372,32.08626661,62.94,43.84290816,0.274038495,86.95,Normal,No
29.57754699,670.15,0.455506035,22.61363086,49.78,51.23547461,0.361199369,81.06,Overload,Yes
57.36597254,404.7,0.283024724,17.98163476,69.04,59.50941561,0.507615258,82.99,Normal,No
21.58266335,814.42,0.29839911,25.50533511,54.58,53.33405046,0.159290407,79.32,Overheating,Yes
6.122446915,929.88,0.200897457,24.00616848,52.58,43.77697443,0.191157261,93.75,Normal,No
0,970.52,0.168234245,24.04515588,50,33.75844826,0.238174069,94.8,Normal,No
26.41267717,806.56,0.524242758,41.6038235,68.98,70.1311844,0.433405866,79.5,Overload,Yes
27.12986076,741.5,0.58963242,40.05400804,45.08,65.23246867,0.377810774,74.8,Overload,Yes
3.722226398,906.52,0.295300183,18.73516312,54.56,51.6489179,0.181426666,85,Normal,No
31.24260429,669.87,0.416762918,24.26835319,68.58,59.06761617,0.128677583,72.13,Normal,No
31.21354553,692.26,0.370561662,33.52886183,69.07,45.86635558,0.313758382,83.64,Normal,No
16.22836837,905.92,0.103453817,23.25091608,60.28,40.77564342,0.035151263,85.94,Normal,No
37.66755017,578.98,0.515312938,38.66460865,57.33,67.88848002,0.199177254,80.52,Overload,Yes
4.914162877,989.92,0.071535465,19.38322204,52.29,33.08410413,0.298795269,97.28,Normal,No
9.327945708,962.68,0.143518875,30.4963377,57.8,42.09449231,0.224285757,91.79,Normal,No
5.86538278,916.25,0.11228176,24.41846695,54.75,45.76989352,0.141626378,85.16,Normal,No
0.539945525,983.53,0.111702597,24.60259769,64.05,39.908809,0.339504456,97.27,Normal,No
0,968.24,0.082093018,25.00020053,52.36,35.34937022,0.411545261,100,Normal,No
32.55615544,666.33,0.370431257,30.3236994,59.07,52.21400454,0.228657789,76.93,Normal,No
21.6336401,782.18,0.117281683,20.29204191,63.47,38.90191054,0.271234064,83.77,Normal,No
29.52859999,731.13,0.427874576,32.66852882,50.07,55.52536484,0.360804732,76.74,Normal,No
6.780733884,975.77,0.192895635,28.48917,61.89,46.69449791,0.12074416,94.46,Normal,No
13.93761574,830.66,0.077270113,25.86260761,54.99,44.26467516,0.097692567,88.91,Normal,No
14.96069974,771.7,0.246307929,30.33012819,64.68,32.00831213,0.246553846,94.55,Normal,No
21.41502088,785.04,0.156203516,32.20573875,59.21,51.61458167,0.102573935,98.9,Normal,No
37.55415012,636.24,0.282708231,35.44333199,45.35,56.61342779,0.212377014,80.79,Normal,No
18.39767075,825.99,0.190028213,19.03242085,51.04,44.79587567,0.202325285,85.86,Normal,No
11.43330701,872.57,0.154795261,27.19833013,50.4,39.75665799,0.339878494,92.18,Normal,No
8.729008399,917.66,0.154076747,31.71877335,56.62,30.03137236,0.113720166,100,Normal,No
45.60177923,604.58,0.407843132,22.65336562,49.73,62.5759561,0.307098391,73.42,Overload,Yes
37.30693668,642.23,0.33656845,41.96727631,62.59,73.61774499,0.39542289,75.72,Overload,Yes
24.1065263,743.95,0.355219306,25.27707394,53.44,51.79802793,0.372700273,84.65,Normal,No
4.769208732,932.33,0.037421281,27.36403724,55.94,34.70791079,0.368303008,88.43,Normal,No
20.76059057,785.56,0.160614497,21.99680274,60.44,35.75763719,0.249858952,91.4,Normal,No
27.17695985,793.67,0.024313778,31.06989288,62.96,43.05312501,0.274521592,79.23,Normal,No
19.34679716,799.23,0.14443081,30.03748919,56.94,53.05826725,0.211949878,82.67,Normal,No
19.55082262,803.73,0.18228362,28.38676684,52.7,44.59652133,0.390511808,92.25,Normal,No
18.35074572,797.21,0.010482915,26.29172385,59.7,48.0727884,0.142812776,95.86,Normal,No
18.10593343,862.9,0.12181244,22.5504134,54.23,44.65583725,0,89.74,Normal,No
28.15934902,796.83,0.106574005,24.43507542,56.8,41.71827836,0.213327935,96.98,Normal,No
53.3924522,484.05,0.378763727,24.00873748,49.69,56.54875581,0.584572205,60.61,Overload,Yes
14.85109162,854.82,0.117990716,25.83246808,53.4,48.37503071,0.163155532,88.48,Normal,No
4.417131333,957.33,0.214568659,28.88180716,53.87,40.75668682,0.309113961,92.45,Normal,No
24.39277284,660.74,0.313891924,31.99145842,47.24,63.08088573,0.266191951,63.36,Normal,Yes
20.58060346,823.97,0.162249059,22.90148156,62.88,55.63917577,0.171949165,85.08,Normal,No
34.28666566,662.5,0.426101949,29.93377899,50.23,44.2957387,0.140281536,73.9,Normal,No
11.2133682,905.01,0.188320869,31.11215964,55.25,41.20917756,0.194654714,83.97,Normal,No
16.54415122,806.15,0.186371075,31.43813495,52.25,44.35077684,0.124978197,87.76,Normal,No
18.92217248,795.39,0.196806575,24.64046204,48.51,65.74065369,0.489702473,69.39,Normal,Yes
26.31590025,720.37,0.362251484,19.12298035,70.87,68.81232451,0.503403834,70.22,Normal,No
29.41649194,746.68,0.334747954,28.05448351,51.75,47.76054445,0.361617258,69.29,Normal,Yes
2.974960654,955.09,0.214584679,24.40941467,62.88,31.95375436,0.332994408,92.7,Normal,No
11.21064129,971.25,0.203540473,26.20131935,64.17,36.42726401,0.296581097,90.62,Normal,No
25.64344968,760.8,0.1019514,29.07190034,63.52,34.24698621,0.259557722,86.08,Mechanical_Vibration,Yes
1.21726936,936.83,0.150566991,26.2741491,54.42,32.00641037,0.10110666,100,Normal,No
27.22581483,722.56,0.446930596,41.23662582,59.67,65.72207414,0.415951583,73.37,Normal,No
21.30329951,760.94,0.070225286,22.59564263,63.92,52.74047966,0.239830547,86.77,Mechanical_Vibration,Yes
54.42247012,367.98,0.78886463,44.29205379,39.06,105.8907438,0.767244668,45.53,Critical_Fault,Yes
29.85788376,765.36,0.113177483,32.17277747,64.91,44.57010259,0.120938188,72.95,Normal,No
13.42257017,893.88,0.168980663,22.33380767,64.58,34.97122599,0.309259254,89.12,Overload,Yes
17.03282927,850.95,0.30673901,23.42255581,52.78,48.22636932,0.174915952,84.49,Normal,No
23.43161464,772.27,0.414788911,44.58162025,67.32,71.19738323,0.481937282,85.18,Overheating,Yes
25.84192973,686.34,0.304591897,29.38715642,58.44,44.22552653,0.249313797,87.55,Normal,No
45.26553144,527.98,0.392946699,34.72976996,45.54,54.53969895,0.671572886,67.38,Overload,Yes
33.2271231,701.42,0.331804562,36.91108073,56.77,60.90917894,0.335346585,77.88,Normal,No
32.85511988,629.36,0.425855797,25.12473004,57.84,66.95818885,0.323795753,80.22,Normal,No
13.70292273,761.72,0.489055154,20.88413854,64.45,54.88935916,0.589372682,81.28,Normal,No
0.771575969,983.23,0.229486581,28.67407139,62.42,31.55785127,0.386528583,100,Normal,No
21.48296978,779.54,0.154942944,27.25999219,63.79,49.85508409,0.256583516,81.17,Normal,No
10.37225367,901.71,0.186521822,23.46715702,54.03,52.49373212,0.085568949,95.97,Normal,No
68.96407457,339.51,0.743927988,38.93332434,43.5,104.1445296,1.144109254,40.82,Critical_Fault,Yes
31.09042325,714.58,0.530257826,42.55800825,61.7,73.79776767,0.428440854,72.38,Overheating,Yes
1.275079221,997.62,0.130324365,31.12841601,61.1,43.06008841,0.245504048,89.95,Normal,No
37.59212555,671.92,0.450078914,28.59511919,62.85,61.96909148,0.173246688,74.94,Overload,Yes
20.24412088,736.79,0.527937324,36.80505107,57.41,78.81575905,0.31654117,76,Normal,No
26.84832726,751.71,0.05745746,22.22299945,64.26,54.13178601,0.077545177,90.81,Normal,No
6.536153453,959.72,0.284483425,22.9954016,57.54,46.77139925,0.013403355,91.99,Normal,No
16.12175086,789.19,0.556389581,37.20876891,59.04,74.65040074,0.292023037,61.58,Normal,Yes
4.218517565,897.69,0.134724978,29.60429051,62.01,39.72718713,0.234759962,92.67,Normal,No
34.42623149,625.93,0.379685065,29.01392391,51.63,56.07042284,0.364735413,85.32,Normal,No
0,977.22,0.212789,20.85158084,52.95,46.29051801,0.037025386,93.82,Normal,No
27.87367785,751.41,0.461269362,38.14778872,42.12,68.07496333,0.430261061,83.15,Overload,Yes
71.96184487,255.77,0.678268111,45.9203076,57.71,96.14294063,1.055131942,45.29,Critical_Fault,Yes
16.66460593,799.11,0.604826295,43.65562833,39.76,74.303603,0.281869055,66.37,Overheating,Yes
5.693465053,918.62,0.09908971,28.13811497,58.01,34.56537577,0.072773469,93.45,Normal,No
31.52452934,729.52,0.363140104,25.12261235,62.56,50.31018898,0.441623638,74.32,Normal,No
27.5721735,724.78,0.30360094,31.53823983,52.91,41.57370119,0.49933681,79.17,Normal,No
23.3529959,759.28,0.215405539,27.56824573,58.6,57.31308713,0.24065293,76.21,Normal,No
29.04997801,705.1,0.211316223,30.04255415,67.32,52.83822313,0.436425233,80.2,Normal,No
25.31824134,798.51,0.114278704,29.00466821,56.4,53.17726415,0.2353947,83.13,Normal,No
14.29331309,827.12,0.220942478,24.25052753,54.7,46.98723774,0.089406112,97.18,Normal,No
26.90203316,783.57,0.242976694,23.46861552,53.22,40.01102529,0.160245866,78.74,Normal,No
19.4219852,814.17,0.132415878,22.04310561,55.79,52.71262698,0.118183786,89.44,Normal,No
1.608322472,977.54,0.183504406,26.21874301,56.28,39.96526637,0.146467798,96.61,Normal,No
42.57360199,674.29,0.369219603,24.80804382,48.09,46.42982017,0.363596817,80.77,Overload,Yes
2.067442041,937.14,0.05622703,32.11033582,62.82,37.71163344,0.069729,95.07,Normal,No
30.96525696,676.22,0.259068754,32.47418408,58.08,64.80690889,0.144481438,81.67,Normal,No
14.87027504,802.01,0.088733555,24.75323966,52.55,33.87856525,0.014711138,96.45,Normal,No
14.09984788,897.15,0.318412949,20.69333735,64.61,35.87986822,0.242770432,78.31,Normal,No
10.33675573,964.23,0.314517831,23.95571066,59.88,42.74084029,0.229819424,86.27,Normal,No
55.96969113,507.1,0.167233472,32.94905394,71.87,39.21299018,0.421505253,75.81,Normal,No
15.82579501,890.68,0.183360425,19.70093586,57.6,32.7259659,0.216039862,90.73,Normal,No
28.07951813,711.26,0.370844746,38.22957723,62.17,61.21303442,0.177583284,80.16,Normal,No
10.15903609,883.8,0.375821181,38.14892185,49.07,82.54343297,0.311098763,81.85,Overheating,Yes
28.95532091,643.6,0.414509798,27.22187965,59.43,52.71591965,0.143244539,92.39,Mechanical_Vibration,Yes
11.32349414,968.2,0.087569686,31.38084073,54.53,43.504765,0.149308484,88.62,Normal,No
8.425912313,934.47,0.088708235,28.30758533,60.81,41.66045199,0.328456275,93.46,Normal,No
28.15217238,698.77,0.54029621,44.07478865,36.72,75.64276659,0.385222574,79.88,Overload,Yes
27.22222756,780.93,0.096402741,29.26196846,64,50.60688555,0.124045783,75.84,Normal,No
42.90894193,531.95,0.449233119,34.4043315,59.14,69.05803338,0.241889723,73.82,Overload,Yes
3.236488137,983.88,0.205874106,27.6775014,57.59,46.67015123,0.328249608,79.88,Normal,No
9.819483463,894.9,0.538820906,39.73232595,54.79,78.48193035,0.325102452,90.55,Normal,No
27.91470856,746.41,0.392820213,20.31381081,72.74,44.15922835,0.444732912,82.44,Normal,No
72.81570584,269.25,0.669490845,44.62636562,52.15,79.29341454,0.866949532,53.52,Critical_Fault,Yes
11.43628844,827.57,0.210851299,28.62763413,54.66,33.55925817,0.045399469,81.85,Normal,No
59.52230549,407.81,0.322233378,21.92463513,49.2,44.38850452,0.560081665,67.06,Overload,Yes
27.77545657,764.16,0.176181871,31.48836292,61.71,48.89675101,0.230630784,81.31,Normal,No
15.83313438,840.5,0.223308005,27.79438463,64.8,48.96564235,0.38075536,95.73,Normal,No
31.33046049,717.65,0.30188157,29.44558564,57.85,63.42854028,0.295247832,82.41,Normal,No
26.89788206,689.17,0.383150961,42.04988029,63.98,65.3322081,0.434803059,66.13,Overheating,Yes
65.64495683,342.54,0.563543721,50.13512141,49.69,86.99137432,0.815576885,56.84,Overheating,Yes
41.88195818,556.22,0.409462971,20.43890712,71.81,49.82915075,0.458434839,64.94,Overload,Yes
12.73792336,902.48,0.213808587,31.53222521,54.55,52.11076751,0.290356211,76.89,Normal,No
6.265966249,938.56,0.183126772,22.099964,62.36,28.33930736,0.231211182,95.44,Normal,No
32.60029471,701.6,0.363409903,34.86054367,60.23,61.24379832,0.169142222,83.14,Normal,No
15.6108417,887.37,0.014159556,26.90719397,59.92,42.80836921,0.251680631,93.74,Normal,No
4.4364743,983.31,0.113824804,27.51669313,54.12,33.29227248,0.16861165,100,Normal,No
9.312473737,917.81,0.215968964,26.30292104,54.99,50.58690223,0.324880992,89.66,Normal,No
9.847150966,861.64,0.063395116,29.62478293,55.64,53.10075886,0.191362974,91.76,Normal,No
6.288855557,936.95,0.099592383,24.76640753,57.15,37.47647599,0.264790921,85.83,Normal,No
22.30763839,755.57,0.091311225,30.33432588,63.7,40.23281717,0.220660238,93.94,Normal,No
14.37374417,842.49,0.137304657,21.76489824,58.67,41.8506467,0.155296041,80.91,Normal,No
7.671863397,908.26,0.032510233,20.45611451,53.8,31.75959077,0.140097107,100,Normal,No
57.4402977,386.39,0.893888005,42.19486754,73.58,99.79158618,0.889394903,53.4,Critical_Fault,Yes
1.720645643,904.51,0.176187303,21.50576855,64.95,38.41606595,0.217225935,100,Normal,No
6.427427807,909.03,0.211302543,25.01426001,60.79,35.61835448,0.343835097,93.13,Normal,No
28.95351781,718.24,0.309156545,24.65105177,69.4,52.13371755,0.36699225,85.29,Normal,No
4.537291818,900.69,0.238022794,30.97398367,57.75,51.04127281,0.242036192,87.7,Normal,No
22.66272895,774,0.519506652,44.14325707,65.07,71.94724097,0.219176131,76.32,Overheating,Yes
64.5010737,431,0.437540436,34.71039323,56.78,55.87421095,0.556446319,58.63,Overload,Yes
16.72222622,873.74,0.047522269,20.74216039,63.3,49.56831839,0.239073456,80.43,Normal,No
15.82416604,907.5,0.225350948,31.42440961,61.45,47.96375869,0.072431234,90.12,Normal,No
30.35451151,712.06,0.49530244,40.25603134,46.53,69.51713776,0.257105571,74.48,Overload,Yes
23.71003929,809.65,0.514458064,40.903401,37.49,74.51293847,0.380351999,67.51,Normal,Yes
18.90414108,781.97,0.134901249,20.76081723,64.05,38.19864543,0.11767086,85.3,Normal,No
27.28263893,701.35,0.437908504,25.20150185,52.28,45.25150561,0.35970392,79.83,Normal,No
6.983439175,820.65,0.293163675,26.42576178,58.1,41.12403873,0.053493565,85.34,Normal,No
85.8445819,189.02,0.986228736,50.74746664,73.11,105.0699229,0.936552966,39.46,Critical_Fault,Yes
28.54129592,776.23,0.142109505,31.07516564,56.24,44.90295085,0.306164488,78.05,Normal,No
17.56729102,802.15,0.534851962,38.89165549,44.4,79.12487627,0.319456177,76.82,Normal,No
28.82419317,701.56,0.370883333,33.58460514,55.12,48.05539669,0.474255794,71.42,Normal,No
32.99455155,639.91,0.383828886,27.54382322,55.18,53.09435324,0.212974955,72.31,Normal,No
13.96061421,875.71,0.085558377,26.21587017,52.54,33.26604547,0.389363034,75.96,Normal,No
20.98973018,835.13,0.171979202,32.3917023,59.57,50.92686176,0.194356853,85.38,Normal,No
13.5389121,794.88,0.260578503,20.83165371,54.06,32.64622133,0.045498338,100,Normal,No
2.437754123,992.03,0.071359056,24.00458908,53,34.58659941,0.424939715,100,Normal,No
0,998.56,0.097053979,24.18212629,51.71,47.32256738,0.257412736,95.18,Normal,No
49.59357757,508.61,0.17748983,37.01139677,69.43,69.52015791,0.360825799,60.9,Normal,Yes
22.07597601,797.55,0.269394654,21.20673476,61.08,53.0161951,0.18324564,89.4,Normal,No
22.88719024,763.59,0.190940303,25.38973377,57.15,49.56689459,0.061799099,88.72,Normal,No
83.62565259,159.57,0.830112339,44.89539555,75.45,109.4994229,0.725829656,39.57,Critical_Fault,Yes
10.08449933,890.62,0.494651241,41.99128747,66.88,76.42927522,0.199732276,87.15,Normal,No
37.45126481,664.29,0.478812311,38.72342943,66.48,76.53066668,0.276010192,75.24,Overload,Yes
75.11503984,265.62,0.928245485,44.68483251,36.13,106.5913092,0.958661266,52.42,Critical_Fault,Yes
10.06233415,908.21,0.023802822,21.50174815,57.44,46.88094928,0.131018508,84.68,Normal,No
12.38619312,825.34,0.244383217,25.55690899,63.72,41.02051067,0.088351794,82.76,Normal,No
30.79568103,676.94,0.133397533,33.02790006,52.46,44.70886789,0.623731925,73.19,Normal,No
32.22467664,713.67,0.306286931,34.15957691,48.24,55.87413239,0.158326117,79.02,Normal,No
15.98078629,841.68,0.310420941,20.81821051,54.45,39.54975008,0.111488532,98.24,Normal,No
35.02812588,676.09,0.327279528,33.32523617,56.43,62.88304398,0.451834988,71.1,Overload,Yes
20.5960472,864.7,0.062522986,20.02715422,56.27,51.29462866,0.274668018,83.45,Normal,No
25.31442428,788.42,0.259102032,29.20054702,62.3,39.69701693,0.182203749,88.5,Normal,No
14.09263335,862.79,0.199870457,24.94344631,64.23,52.54695737,0.265262565,91.77,Normal,No
21.54604332,764.14,0.079512567,25.13557056,57.43,52.35758878,0.254562813,73.17,Normal,No
0,965.26,0.12394883,28.3327893,52.47,40.11668098,0.107830522,100,Normal,No
17.03646031,822.92,0.214102468,26.3687615,51.5,48.6616524,0.24865974,82.64,Normal,No
37.71595002,609.84,0.400271436,41.58198779,56.57,71.59399111,0.195542369,73.89,Overload,Yes
20.44146478,811.23,0.108032971,23.50424634,62.15,48.30456081,0.237675351,95.92,Normal,No
17.29437909,820.88,0.178519632,21.29223216,59.49,57.31164464,0.177561923,85.03,Normal,No
35.67845976,630.4,0.518165778,42.70082439,61.66,67.27901308,0.477610514,61.5,Overheating,Yes
83.12240428,97.63,0.895610909,48.39522684,35.62,92.00811337,1.096127524,31.03,Critical_Fault,Yes
19.37012868,768.7,0.445161907,36.18934994,49.88,65.79765326,0.582108007,75.2,Normal,No
55.11660416,467.9,0.262709853,23.73912402,53.55,57.97091829,0.557169673,67.8,Normal,Yes
43.73363052,631.3,0.436002946,34.85921198,49.79,46.81952559,0.435509007,74.22,Overload,Yes
5.779898465,938.33,0.189609638,23.59537673,63.14,35.72782418,0,93,Normal,No
15.76124429,855.48,0.153079064,25.36309509,63.15,55.61673994,0.130954033,95.46,Normal,No
17.53991263,862.71,0.264371724,34.13847002,53.53,49.56580655,0.19464518,86.31,Normal,No
0,997.69,0.16307585,24.97775876,50.34,46.28391196,0.147872429,83.17,Overload,Yes
8.987256173,924.77,0.101862872,26.8774499,53.48,42.41101407,0.175093258,97.42,Normal,No
24.39803957,726.39,0.410640716,33.76832656,47.76,54.95315109,0.163982734,92.89,Normal,No
10.06929775,933.9,0.194657623,26.21274552,63.87,44.65636959,0.215672428,90.86,Normal,No
24.33561219,762.73,0.292411338,24.70443819,62.66,41.20458453,0.328216477,85.14,Normal,No
5.913807256,952.78,0.238606029,25.01627091,54.46,38.03261735,0.272665691,86.27,Normal,No
21.87960561,749.86,0.399675301,24.60702493,47.61,53.14991475,0.225479563,80.45,Overheating,Yes
3.938129438,988.86,0.321922615,28.12410834,54.85,40.1130863,0.210407202,93.64,Normal,No
34.18885168,741.45,0.251684115,35.40289546,52.69,51.79127118,0.628773585,82.87,Normal,No
4.508353218,914.57,0.184171766,20.64554903,61.03,44.06262116,0.263441142,93.86,Normal,No
21.78096397,768.55,0.294922002,27.21956442,55.4,39.56495219,0.230600299,96.8,Normal,No
6.096429897,948.25,0.301035182,29.78507583,64.68,52.8058541,0.201653458,88.74,Normal,No
27.63562485,755.1,0.243073095,31.80266356,69.13,70.5986127,0.426049182,70.37,Normal,No
2.421814859,953.42,0.116271204,26.32603168,57.52,30.64390821,0.174279942,88.93,Normal,No
23.37787884,652.94,0.365498332,30.38757153,55.69,62.42473214,0.205413591,87.98,Normal,No
